Date,Close,High,Low,Open,Volume,DailySentiment,SentimentCount,SentimentVolatility,SentimentMA_3,SentimentMA_7,SMA_5,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_Signal,RSI,BB_Mid,BB_Up,BB_Low,DailyReturn,Volatility20,Volume_MA_10,Volume_Ratio,HL_Ratio,Price_Range,Close_Lag_1,Return_Lag_1,RSI_Lag_1,Volume_Lag_1,Close_Lag_2,Return_Lag_2,RSI_Lag_2,Volume_Lag_2,Close_Lag_3,Return_Lag_3,RSI_Lag_3,Volume_Lag_3,Close_Lag_5,Return_Lag_5,RSI_Lag_5,Volume_Lag_5,NextClose,ReturnNext,Movement
2023-03-15,147.11997985839844,153.91614756714938,145.44131636262455,146.0280271820456,5176902,0.0,0,0.0,0.0,0.0,147.11997985839844,147.11997985839844,147.11997985839844,147.11997985839844,147.11997985839844,147.11997985839844,0.0,0.0,0.0,147.11997985839844,147.11997985839844,147.11997985839844,0.0,0.0,5176902.0,1.0,0.057604896443581466,8.474831204524833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.55078125,-0.024260461507905024,Down
2023-03-16,143.55078125,147.29926390132954,143.42040106121277,146.02803467906975,2238537,0.0,0,0.0,0.0,0.0,145.33538055419922,145.33538055419922,145.33538055419922,145.33538055419922,146.5708723801833,146.85559477629485,-0.2847223961115617,-0.05694447922231234,0.0,145.33538055419922,150.38298963299945,140.28777147539898,-0.024260461507905062,0.017154736846954885,3707719.5,0.6037503646109151,0.02702084103158977,3.878862840116767,147.11997985839844,0.0,0.0,5176902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.15960693359375,-0.0027249891153500777,Neutral
2023-03-17,143.15960693359375,146.679931252065,142.76846641867658,145.37611461462026,1727793,0.0,0,0.0,0.0,0.0,144.61012268066406,144.61012268066406,144.61012268066406,144.61012268066406,146.04606231147721,146.58181789905774,-0.5357555875805247,-0.15270670089395483,0.0,144.61012268066406,148.97488687861224,140.2453584827159,-0.0027249891153501293,0.013290172618805067,3047744.0,0.5669088348627707,0.027322405510674434,3.9114648333884077,143.55078125,-0.024260461507905062,0.0,2238537.0,147.11997985839844,0.0,0.0,5176902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.47048950195312,-0.018784051515927977,Down
2023-03-20,140.47048950195312,143.4203971467104,139.55781328429683,143.15962185519734,1713306,0.0,0,0.0,0.0,0.0,143.57521438598633,143.57521438598633,143.57521438598633,143.57521438598633,145.18828187924274,146.12912690667963,-0.9408450274368931,-0.3103343662025425,0.0,143.57521438598633,149.03757106817133,138.11285770380132,-0.01878405151592799,0.011904121388426545,2714134.5,0.631253167446197,0.027497475634267413,3.8625838624135724,143.15960693359375,-0.0027249891153501293,0.0,1727793.0,143.55078125,-0.024260461507905062,0.0,2238537.0,147.11997985839844,0.0,0.0,5176902.0,0.0,0.0,0.0,0.0,141.9047088623047,0.010210111500548454,Up
2023-03-21,141.9047088623047,143.257422006682,141.48096577744545,141.79062246395145,982110,0.0,0,0.0,0.0,0.0,143.24111328125,143.24111328125,143.24111328125,143.24111328125,144.68311679971382,145.81620705154074,-1.1330902518269284,-0.4748855433274197,17.742093798487645,143.24111328125,148.20200799453298,138.280218567967,0.010210111500548402,0.0141438014156713,2367729.6,0.41478976315538735,0.012518655959192335,1.776456229236544,140.47048950195312,-0.01878405151592799,0.0,1713306.0,143.15960693359375,-0.0027249891153501293,0.0,1727793.0,143.55078125,-0.024260461507905062,0.0,2238537.0,0.0,0.0,0.0,0.0,143.64854431152344,0.012288777893275248,Up
2023-03-22,143.64854431152344,145.68577558689333,142.2795375475292,142.34472763528822,1237785,0.0,0,0.0,0.0,0.0,142.546826171875,143.30901845296225,143.30901845296225,143.30901845296225,144.52395180153067,145.6556394411691,-1.1316876396384146,-0.6062459625896187,32.3382366184412,143.30901845296225,147.75863054631486,138.85940635960964,0.012288777893275205,0.014925434794212784,2179405.5,0.5679461669707634,0.02371230460906856,3.4062380393641263,141.9047088623047,0.010210111500548402,17.742093798487645,982110.0,140.47048950195312,-0.01878405151592799,0.0,1713306.0,143.15960693359375,-0.0027249891153501293,0.0,1727793.0,147.11997985839844,0.0,0.0,5176902.0,142.99664306640625,-0.004538168125835245,Neutral
2023-03-23,142.99664306640625,145.60427641217456,142.76847029930877,143.74633653423555,1153089,0.0,0,0.0,0.0,0.0,142.43599853515624,143.26439339773995,143.26439339773995,143.26439339773995,144.28898122689614,145.4586767467422,-1.1696955198460728,-0.7189358740409095,30.326552423552783,143.26439339773995,147.33317276751725,139.19561402796265,-0.004538168125835296,0.013627277106380942,2032788.857142857,0.5672448449076505,0.019831277518513924,2.8358061128657823,143.64854431152344,0.012288777893275205,32.3382366184412,1237785.0,141.9047088623047,0.010210111500548402,17.742093798487645,982110.0,140.47048950195312,-0.01878405151592799,0.0,1713306.0,143.55078125,-0.024260461507905062,0.0,2238537.0,138.67774963378906,-0.03020276098797323,Down
2023-03-24,138.67774963378906,144.49605161777419,137.6183993611644,143.40409883594933,1904688,0.0,0,0.0,0.0,0.0,141.5396270751953,142.6910629272461,142.6910629272461,142.6910629272461,143.4257148279566,144.95638584948642,-1.5306710215298267,-0.881282903538693,21.47575230144851,142.6910629272461,147.66183962597546,137.72028622851673,-0.030202760987973254,0.01565809218536387,2016776.25,0.9444220696272083,0.04959448992193655,6.877652256609792,142.99664306640625,-0.004538168125835296,30.326552423552783,1153089.0,143.64854431152344,0.012288777893275205,32.3382366184412,1237785.0,141.9047088623047,0.010210111500548402,17.742093798487645,982110.0,143.15960693359375,-0.0027249891153501293,0.0,1727793.0,134.44032287597656,-0.03055592385225758,Down
2023-03-27,134.44032287597656,139.4111382761056,133.6906144348676,138.6777385488215,2194266,0.0,0,0.0,0.0,0.0,140.33359375,141.77431403266058,141.77431403266058,141.77431403266058,142.0433468353443,144.17741822181904,-2.1340713864747443,-1.1318406001259034,16.695176380810693,141.77431403266058,148.97677685110725,134.57185121421392,-0.030555923852257583,0.016579299898059428,2036497.3333333333,1.0774705982101294,0.04255065533065753,5.720523841237991,138.67774963378906,-0.030202760987973254,21.47575230144851,1904688.0,142.99664306640625,-0.004538168125835296,30.326552423552783,1153089.0,143.64854431152344,0.012288777893275205,32.3382366184412,1237785.0,140.47048950195312,-0.01878405151592799,0.0,1713306.0,132.9246368408203,-0.01127404340254743,Down
2023-03-28,132.9246368408203,136.23308275188003,132.4031011445714,135.15742377146108,2037600,0.0,0,0.0,0.0,0.0,138.53757934570314,140.88934631347655,140.88934631347655,140.88934631347655,140.6404683746483,143.3438788602636,-2.703410485615308,-1.4461545772237843,15.46389379742513,140.88934631347655,149.6892465417497,132.0894460852034,-0.011274043402547451,0.015637683022107392,2036607.6,1.0004872809077212,0.028813180899603375,3.829981607308639,134.44032287597656,-0.030555923852257583,16.695176380810693,2194266.0,138.67774963378906,-0.030202760987973254,21.47575230144851,1904688.0,142.99664306640625,-0.004538168125835296,30.326552423552783,1153089.0,141.9047088623047,0.010210111500548402,17.742093798487645,982110.0,135.54856872558594,0.019739996641163153,Up
2023-03-29,135.54856872558594,136.90128178229406,132.85943640486232,133.52764603687007,2919984,0.0,0,0.0,0.0,0.0,136.91758422851564,139.73220520019532,140.40382107821378,140.40382107821378,139.85709919786947,142.7664484799171,-2.9093492820476285,-1.7387935181885532,25.035125906788295,140.40382107821378,149.3518235818004,131.45581857462716,0.019739996641163104,0.01733216279242792,1810915.8,1.6124349900751873,0.029818429035678995,4.041845377431741,132.9246368408203,-0.011274043402547451,15.46389379742513,2037600.0,134.44032287597656,-0.030555923852257583,16.695176380810693,2194266.0,138.67774963378906,-0.030202760987973254,21.47575230144851,1904688.0,143.64854431152344,0.012288777893275205,32.3382366184412,1237785.0,140.47048950195312,0.0363111231836868,Up
2023-03-31,140.47048950195312,143.01294787707906,136.6079205605953,136.90128343788763,3773022,0.0,0,0.0,0.0,0.0,136.412353515625,139.42417602539064,140.40937678019205,140.40937678019205,139.95146693695926,142.59637744451237,-2.6449105075531065,-1.920016916061464,38.167031880894,140.40937678019205,148.94104924331037,131.87770431707372,0.03631112318368679,0.020771554307100266,1964364.3,1.9207343566567565,0.04559696018141028,6.405027316483768,135.54856872558594,0.019739996641163104,25.035125906788295,2919984.0,132.9246368408203,-0.011274043402547451,15.46389379742513,2037600.0,134.44032287597656,-0.030555923852257583,16.695176380810693,2194266.0,142.99664306640625,-0.004538168125835296,30.326552423552783,1153089.0,146.5169677734375,0.04304447356111978,Up
2023-04-03,146.5169677734375,147.8533870894149,141.1713054305841,141.79061878753828,3367401,0.0,0,0.0,0.0,0.0,137.98019714355468,139.759912109375,140.87919147198016,140.87919147198016,140.96154398872514,142.88679154295127,-1.9252475542261323,-1.9210630436943978,49.11695186953081,140.87919147198016,149.7223466038703,132.03603634009002,0.043044473561119734,0.02373221422818722,2128325.1,1.5821835677265657,0.04560619674550893,6.682081658830782,140.47048950195312,0.03631112318368679,38.167031880894,3773022.0,135.54856872558594,0.019739996641163104,25.035125906788295,2919984.0,132.9246368408203,-0.011274043402547451,15.46389379742513,2037600.0,138.67774963378906,-0.030202760987973254,21.47575230144851,1904688.0,146.95700073242188,0.003003290101285797,Neutral
2023-04-05,146.95700073242188,148.96161452848514,145.0012683100739,146.67993167609725,1526514,0.0,0,0.0,0.0,0.0,140.48353271484376,140.40856323242187,141.31332070486886,141.31332070486886,141.88392194929386,143.18828851994908,-1.304366570655219,-1.797723749086562,49.76437082089667,141.31332070486886,150.4094803136853,132.21716109605242,0.0030032901012857494,0.022815842126762617,2109645.9,0.7235877831440812,0.026949013648027646,3.960346218411246,146.5169677734375,0.043044473561119734,49.11695186953081,3367401.0,140.47048950195312,0.03631112318368679,38.167031880894,3773022.0,135.54856872558594,0.019739996641163104,25.035125906788295,2919984.0,134.44032287597656,-0.030555923852257583,16.695176380810693,2194266.0,146.77772521972656,-0.001219918151580515,Neutral
2023-04-06,146.77772521972656,149.1897882598094,145.76725649845318,146.6799326295518,1708749,0.0,0,0.0,0.0,0.0,143.254150390625,140.89586486816407,141.6776143391927,141.6776143391927,142.63681476012965,143.4541727199326,-0.8173579598029335,-1.6016505912298364,49.50773274387091,141.6776143391927,150.88590963227833,132.46931904610707,-0.0012199181515805124,0.02198878756920525,2182309.8,0.7830001954809533,0.023317787193068214,3.4225317613562254,146.95700073242188,0.0030032901012857494,49.76437082089667,1526514.0,146.5169677734375,0.043044473561119734,49.11695186953081,3367401.0,140.47048950195312,0.03631112318368679,38.167031880894,3773022.0,132.9246368408203,-0.011274043402547451,15.46389379742513,2037600.0,149.15719604492188,0.016211389171165037,Up
2023-04-10,149.15719604492188,149.76020059542503,146.67992807428655,147.33184383941247,1398813,0.0,0,0.0,0.0,0.0,145.9758758544922,141.4467300415039,142.14508819580078,142.14508819580078,143.63995034240537,143.876618892154,-0.23666854974862872,-1.328654182933595,58.349498060232776,142.14508819580078,151.79526389441833,132.49491249718324,0.016211389171165047,0.021623105896546514,2198412.6,0.6362831981585259,0.02065118279785035,3.0802725211384825,146.77772521972656,-0.0012199181515805124,49.50773274387091,1708749.0,146.95700073242188,0.0030032901012857494,49.76437082089667,1526514.0,146.5169677734375,0.043044473561119734,49.11695186953081,3367401.0,135.54856872558594,0.019739996641163104,25.035125906788295,2919984.0,150.9825439453125,0.01223774614160005,Up
