Date,Close,High,Low,Open,Volume,DailySentiment,SentimentCount,SentimentVolatility,SentimentMA_3,SentimentMA_7,SMA_5,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_Signal,RSI,BB_Mid,BB_Up,BB_Low,DailyReturn,Volatility20,Volume_MA_10,Volume_Ratio,HL_Ratio,Price_Range,Close_Lag_1,Return_Lag_1,RSI_Lag_1,Volume_Lag_1,Close_Lag_2,Return_Lag_2,RSI_Lag_2,Volume_Lag_2,Close_Lag_3,Return_Lag_3,RSI_Lag_3,Volume_Lag_3,Close_Lag_5,Return_Lag_5,RSI_Lag_5,Volume_Lag_5,NextClose,ReturnNext,Movement
2023-03-15,648.5758666992188,656.6055024974694,645.3246248906063,648.4773679091526,679462,0.0,0,0.0,0.0,0.0,648.5758666992188,648.5758666992188,648.5758666992188,648.5758666992188,648.5758666992188,648.5758666992188,0.0,0.0,46.198936339791615,648.5758666992188,648.5758666992188,648.5758666992188,0.0,0.0,679462.0,1.0,0.017393304601780197,11.2808776068631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.3591918945312,0.012000639547265282,Up
2023-03-16,656.3591918945312,658.1325910412816,643.896028205366,650.8911861363965,596960,0.0,0,0.0,0.0,0.0,652.467529296875,652.467529296875,652.467529296875,652.467529296875,649.7733013446514,649.152409306279,0.6208920383724035,0.1241784076744807,46.198936339791615,652.467529296875,663.4748133484461,641.4602452453039,0.01200063954726538,0.00848573360244681,638211.0,0.9353646364603556,0.02169020105412532,14.236562835915606,648.5758666992188,0.0,0.0,679462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647.2951049804688,-0.013809644210054707,Down
2023-03-17,647.2951049804688,659.1178466239477,644.6349760839713,658.1326181536577,698565,0.0,0,0.0,0.0,0.0,650.7433878580729,650.7433878580729,650.7433878580729,650.7433878580729,649.3920403655463,649.0148312080709,0.3772091574754768,0.17478455763467993,46.198936339791615,650.7433878580729,660.5542041089218,640.932571607224,-0.013809644210054706,0.012915703428934023,658329.0,1.0611183769817218,0.022374447803700563,14.482870539976375,656.3591918945312,0.01200063954726538,0.0,596960.0,648.5758666992188,0.0,0.0,679462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.8516845703125,-0.0161339400372437,Down
2023-03-20,636.8516845703125,645.3246250596519,631.3343692530184,645.2753756646059,538837,0.0,0,0.0,0.0,0.0,647.2704620361328,647.2704620361328,647.2704620361328,647.2704620361328,647.4627548585872,648.1138573830517,-0.651102524464477,0.009607141214848541,28.519925838620722,647.2704620361328,663.3062812306877,631.234642841578,-0.016133940037243666,0.013096288631389058,628456.0,0.8573981312932011,0.02196783983710873,13.990255806633513,647.2951049804688,-0.013809644210054706,46.198936339791615,698565.0,656.3591918945312,0.01200063954726538,0.0,596960.0,648.5758666992188,0.0,0.0,679462.0,0.0,0.0,0.0,0.0,639.8073120117188,0.004640998073830061,Neutral
2023-03-21,639.8073120117188,645.7679314789194,636.5560103627311,645.3245666964606,303443,0.0,0,0.0,0.0,0.0,645.77783203125,645.77783203125,645.77783203125,645.77783203125,646.2849944206075,647.498557725916,-1.2135633053085257,-0.23502694808982633,35.5048248640926,645.77783203125,661.1862553626577,630.3694086998423,0.004640998073830005,0.012053797640049843,563453.4,0.5385414304004554,0.014397961610072436,9.211921116188364,636.8516845703125,-0.016133940037243666,28.519925838620722,538837.0,647.2951049804688,-0.013809644210054706,46.198936339791615,698565.0,656.3591918945312,0.01200063954726538,0.0,596960.0,0.0,0.0,0.0,0.0,649.1177368164062,0.014551919976364649,Up
2023-03-22,649.1177368164062,652.2212304710189,639.4132606883554,640.6447962443807,279093,0.0,0,0.0,0.0,0.0,645.8862060546875,646.334482828776,646.334482828776,646.334482828776,646.7208009430381,647.6184969178042,-0.8976959747661795,-0.367560753425097,50.68492516586947,646.334482828776,660.3834062856523,632.2855593718997,0.014551919976364625,0.01286905184101913,516060.0,0.5408150215091269,0.019731350810840678,12.807969782663463,639.8073120117188,0.004640998073830005,35.5048248640926,303443.0,636.8516845703125,-0.016133940037243666,28.519925838620722,538837.0,647.2951049804688,-0.013809644210054706,46.198936339791615,698565.0,648.5758666992188,0.0,0.0,679462.0,638.9699096679688,-0.015633261229630626,Down
2023-03-23,638.9699096679688,653.2064730299517,637.0980116625066,650.5955935413347,1304892,0.0,0,0.0,0.0,0.0,642.408349609375,645.2824009486607,645.2824009486607,645.2824009486607,645.5283561314889,646.9778608252238,-1.4495046937349798,-0.5839495414870736,40.33697544826502,645.2824009486607,659.2634385051769,631.3013633921445,-0.0156332612296306,0.013185646236642857,628750.2857142857,2.075374007214311,0.02521004686404658,16.108461367445102,649.1177368164062,0.014551919976364625,50.68492516586947,279093.0,639.8073120117188,0.004640998073830005,35.5048248640926,303443.0,636.8516845703125,-0.016133940037243666,28.519925838620722,538837.0,656.3591918945312,0.01200063954726538,0.0,596960.0,630.546142578125,-0.013183354900422519,Down
2023-03-24,630.546142578125,645.1767594892066,628.9204917508644,641.3836544036866,721966,0.0,0,0.0,0.0,0.0,639.0585571289063,643.4403686523438,643.4403686523438,643.4403686523438,643.2234002002021,645.7606965106239,-2.537296310421766,-0.974618895274012,34.49148813967578,643.4403686523438,660.0573438567692,626.8233934479183,-0.01318335490042255,0.012825936951750619,640402.25,1.1273633095448994,0.02578124999999989,16.256267738342217,638.9699096679688,-0.0156332612296306,40.33697544826502,1304892.0,649.1177368164062,0.014551919976364625,50.68492516586947,279093.0,639.8073120117188,0.004640998073830005,35.5048248640926,303443.0,647.2951049804688,-0.013809644210054706,46.198936339791615,698565.0,649.0192260742188,0.029296957428940142,Up
2023-03-27,649.0192260742188,663.7976524743907,632.2703428206905,634.4871067807163,3965489,0.0,0,0.0,0.0,0.0,641.4920654296875,644.0602416992188,644.0602416992188,644.0602416992188,644.1150657192816,646.0020690708902,-1.887003351608655,-1.1570957865409406,50.28939316675166,644.0602416992188,660.0427670071651,628.0777163912724,0.029296957428940118,0.016219207880911784,1009856.3333333334,3.9267852952020568,0.04857685009487663,31.527309653700172,630.546142578125,-0.01318335490042255,34.49148813967578,721966.0,638.9699096679688,-0.0156332612296306,40.33697544826502,1304892.0,649.1177368164062,0.014551919976364625,50.68492516586947,279093.0,636.8516845703125,-0.016133940037243666,28.519925838620722,538837.0,634.8812866210938,-0.021783544901500734,Down
2023-03-28,634.8812866210938,652.1227858373168,631.4822361774658,652.1227858373168,998013,0.0,0,0.0,0.0,0.0,640.5068603515625,643.1423461914062,643.1423461914062,643.1423461914062,642.6944843195604,645.1783074079424,-2.483823088381996,-1.4224412469091519,42.453903876836655,643.1423461914062,659.2904128129612,626.9942795698512,-0.021783544901500695,0.016796639623628037,1008672.0,0.9894326401446655,0.032510880529653355,20.64054965985099,649.0192260742188,0.029296957428940118,50.28939316675166,3965489.0,630.546142578125,-0.01318335490042255,34.49148813967578,721966.0,638.9699096679688,-0.0156332612296306,40.33697544826502,1304892.0,639.8073120117188,0.004640998073830005,35.5048248640926,303443.0,642.7630615234375,0.012414564846116981,Up
