Date,Close,High,Low,Open,Volume,DailySentiment,SentimentCount,SentimentVolatility,SentimentMA_3,SentimentMA_7,SMA_5,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_Signal,RSI,BB_Mid,BB_Up,BB_Low,DailyReturn,Volatility20,Volume_MA_10,Volume_Ratio,HL_Ratio,Price_Range,Close_Lag_1,Return_Lag_1,RSI_Lag_1,Volume_Lag_1,Close_Lag_2,Return_Lag_2,RSI_Lag_2,Volume_Lag_2,Close_Lag_3,Return_Lag_3,RSI_Lag_3,Volume_Lag_3,Close_Lag_5,Return_Lag_5,RSI_Lag_5,Volume_Lag_5,NextClose,ReturnNext,Movement
2023-04-17,1359.187744140625,1363.8735182197524,1336.50636801526,1351.909715428351,375958,0.0,0,0.0,0.0,0.0,1359.187744140625,1359.187744140625,1359.187744140625,1359.187744140625,1359.187744140625,1359.187744140625,0.0,0.0,0.0,1359.187744140625,1359.187744140625,1359.187744140625,0.0,0.0,375958.0,1.0,0.02013493008781938,27.367150204492418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1356.9942626953125,-0.0016138178517047877,Neutral
2023-04-18,1356.9942626953125,1369.257208834484,1348.9187204168275,1359.187699489603,502824,0.0,0,0.0,0.0,0.0,1358.0910034179688,1358.0910034179688,1358.0910034179688,1358.0910034179688,1358.8502854567307,1359.0252640335648,-0.17497857683406437,-0.034995715366812875,0.0,1358.0910034179688,1361.1930546267433,1354.9889522091942,-0.0016138178517047796,0.0011411415465403558,439391.0,1.1443657243776044,0.01498789565790748,20.338488417656436,1359.187744140625,0.0,0.0,375958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1355.2994384765625,-0.0012489545942395344,Neutral
2023-04-19,1355.2994384765625,1366.8145252561555,1345.080357268018,1356.8945877882097,212326,0.0,0,0.0,0.0,0.0,1357.1604817708333,1357.1604817708333,1357.1604817708333,1357.1604817708333,1358.3040013059356,1358.7492769552684,-0.44527564933287067,-0.11705170216002445,0.0,1357.1604817708333,1361.059431280686,1353.2615322609804,-0.0012489545942395708,0.0008463077487534981,363702.6666666667,0.5837900556131932,0.01603643251897761,21.734167988137642,1356.9942626953125,-0.0016138178517047796,0.0,502824.0,1359.187744140625,0.0,0.0,375958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1389.4959716796875,0.025231717974858712,Up
2023-04-20,1389.4959716796875,1394.2815415614525,1350.464161746313,1359.5366880159825,611747,0.0,0,0.0,0.0,0.0,1365.2443542480469,1365.2443542480469,1365.2443542480469,1365.2443542480469,1363.1027659788206,1361.026809897818,2.0759560810024595,0.32154985447247236,89.79041062081919,1365.2443542480469,1397.7361754625085,1332.7525330335852,0.02523171797485868,0.013111209664264083,425713.75,1.4369914056099904,0.03153472964888915,43.817379815139475,1355.2994384765625,-0.0012489545942395708,0.0,212326.0,1356.9942626953125,-0.0016138178517047796,0.0,502824.0,1359.187744140625,0.0,0.0,375958.0,0.0,0.0,0.0,0.0,1379.1771240234375,-0.0074263242690629,Neutral
2023-04-21,1379.1771240234375,1401.5594770033194,1367.8613854449052,1396.7739074404608,600063,0.0,0,0.0,0.0,0.0,1368.030908203125,1368.030908203125,1368.030908203125,1368.030908203125,1365.5757441395308,1362.3712776108268,3.2044665287039606,0.8981331893187701,70.64861306910318,1368.030908203125,1398.8056786046345,1337.2561378016153,-0.007426324269062867,0.012760268352644068,460583.6,1.3028318854600989,0.0244334762891859,33.69809155841426,1389.4959716796875,0.02523171797485868,89.79041062081919,611747.0,1355.2994384765625,-0.0012489545942395708,0.0,212326.0,1356.9942626953125,-0.0016138178517047796,0.0,502824.0,0.0,0.0,0.0,0.0,1379.8251953125,0.0004698970696177867,Neutral
2023-04-24,1379.8251953125,1391.838895440963,1373.2451284035953,1389.5457846580903,327783,0.0,0,0.0,0.0,0.0,1372.1583984375,1369.9966227213542,1369.9966227213542,1369.9966227213542,1367.7679673969108,1363.6641604035435,4.103806993367243,1.5392679501284647,71.03640327300963,1369.9966227213542,1399.1583442107442,1340.8349012319643,0.0004698970696177529,0.011459354514651889,438450.1666666667,0.7475946525279763,0.013475451166230149,18.59376703736757,1379.1771240234375,-0.007426324269062867,70.64861306910318,600063.0,1389.4959716796875,0.02523171797485868,89.79041062081919,611747.0,1355.2994384765625,-0.0012489545942395708,0.0,212326.0,1359.187744140625,0.0,0.0,375958.0,1377.1334228515625,-0.0019508068631315816,Neutral
2023-04-25,1377.1334228515625,1383.8131639390188,1369.3070046419618,1383.8131639390188,153489,0.0,0,0.0,0.0,0.0,1376.18623046875,1371.0161655970983,1371.0161655970983,1371.0161655970983,1369.2088066976264,1364.6618835478412,4.546923149785243,2.1407989900598206,67.34098796130064,1371.0161655970983,1398.1782119442978,1343.8541192498988,-0.0019508068631315378,0.010599468469774491,397741.4285714286,0.38590146505805994,0.010533590323455893,14.50615929705691,1379.8251953125,0.0004698970696177529,71.03640327300963,327783.0,1379.1771240234375,-0.007426324269062867,70.64861306910318,600063.0,1389.4959716796875,0.02523171797485868,89.79041062081919,611747.0,1356.9942626953125,-0.0016138178517047796,0.0,502824.0,1369.3568115234375,-0.005646955624693468,Neutral
2023-04-26,1369.3568115234375,1384.5109117578975,1361.2313718106755,1374.6906488078116,509852,0.0,0,0.0,0.0,0.0,1378.997705078125,1370.8087463378906,1370.8087463378906,1370.8087463378906,1369.2315766708282,1365.009655990478,4.221920680350195,2.5570233281178956,58.542543002405715,1370.8087463378906,1395.9832733341584,1345.6342193416228,-0.005646955624693417,0.010171633786042302,411755.25,1.2382404353071395,0.01700034625841825,23.27953994722202,1377.1334228515625,-0.0019508068631315378,67.34098796130064,153489.0,1379.8251953125,0.0004698970696177529,71.03640327300963,327783.0,1379.1771240234375,-0.007426324269062867,70.64861306910318,600063.0,1355.2994384765625,-0.0012489545942395708,0.0,212326.0,1378.13037109375,0.006407066073999906,Neutral
2023-04-27,1378.13037109375,1382.8161449661518,1368.9580496704134,1373.8432932684623,422730,0.0,0,0.0,0.0,0.0,1376.7245849609376,1371.6222601996528,1371.6222601996528,1371.6222601996528,1370.6006219666624,1365.9815608129425,4.61906115371994,2.9694308932383047,63.86850223965167,1371.6222601996528,1395.6714219567316,1347.573098442574,0.006407066073999879,0.00968533605704979,412974.6666666667,1.023622110799371,0.01005572156772073,13.858095295738394,1369.3568115234375,-0.005646955624693417,58.542543002405715,509852.0,1377.1334228515625,-0.0019508068631315378,67.34098796130064,153489.0,1379.8251953125,0.0004698970696177529,71.03640327300963,327783.0,1389.4959716796875,0.02523171797485868,89.79041062081919,611747.0,1363.6243896484375,-0.010525841204558798,Down
2023-04-28,1363.6243896484375,1370.852521123452,1302.2599972038508,1370.852521123452,1816275,0.0,0,0.0,0.0,0.0,1373.6140380859374,1370.8224731445312,1370.8224731445312,1370.8224731445312,1369.5273554561663,1365.8069555414977,3.720399914668633,3.11962469752437,52.679144030252324,1370.8224731445312,1394.0536179716796,1347.5913283173827,-0.010525841204558795,0.009901439511775164,553304.7,3.2825945631764926,0.050301625902485825,68.59252391960126,1378.13037109375,0.006407066073999879,63.86850223965167,422730.0,1369.3568115234375,-0.005646955624693417,58.542543002405715,509852.0,1377.1334228515625,-0.0019508068631315378,67.34098796130064,153489.0,1379.1771240234375,-0.007426324269062867,70.64861306910318,600063.0,1402.2574462890625,0.02833115697687482,Up
2023-05-02,1402.2574462890625,1434.65941358689,1364.9204588067137,1365.8675445545791,1312984,0.0,0,0.0,0.0,0.0,1378.10048828125,1375.129443359375,1373.6801979758523,1373.6801979758523,1374.5627540458427,1368.5069918931692,6.055762152673424,3.7068521885541807,67.73397454906979,1373.6801979758523,1402.7498985984953,1344.6104973532092,0.028331156976874716,0.012621878444170308,647007.3,2.0293186800210754,0.04973334601626373,69.7389547801763,1363.6243896484375,-0.010525841204558795,52.679144030252324,1816275.0,1378.13037109375,0.006407066073999879,63.86850223965167,422730.0,1369.3568115234375,-0.005646955624693417,58.542543002405715,509852.0,1379.8251953125,0.0004698970696177529,71.03640327300963,327783.0,1385.9566650390625,-0.011624670842817363,Down
2023-05-03,1385.9566650390625,1409.7346976570034,1374.4913545559964,1405.1983739589543,515474,0.0,0,0.0,0.0,0.0,1379.86513671875,1378.02568359375,1374.7032368977864,1374.7032368977864,1376.3156634294148,1369.7995602743465,6.516103155068322,4.268702381857009,59.717649269307366,1374.7032368977864,1403.3120154338792,1346.0944583616936,-0.011624670842817375,0.01274509391192378,648272.3,0.7951504329276446,0.025428892540455925,35.243343101006985,1402.2574462890625,0.028331156976874716,67.73397454906979,1312984.0,1363.6243896484375,-0.010525841204558795,52.679144030252324,1816275.0,1378.13037109375,0.006407066073999879,63.86850223965167,422730.0,1377.1334228515625,-0.0019508068631315378,67.34098796130064,153489.0,1400.7119140625,0.010646255684351884,Up
2023-05-04,1400.7119140625,1403.4038425230256,1378.9777468703605,1390.7420791022287,244571,0.0,0,0.0,0.0,0.0,1386.1361572265625,1382.5669311523438,1376.7039043719951,1376.7039043719951,1380.0689327575817,1372.089364258654,7.97956849892762,5.010875605271131,63.615484618808374,1376.7039043719951,1407.6618739924202,1345.74593475157,0.010646255684351846,0.012452199024074979,651496.8,0.37539862053044615,0.017438343607588627,24.426095652665026,1385.9566650390625,-0.011624670842817375,59.717649269307366,515474.0,1402.2574462890625,0.028331156976874716,67.73397454906979,1312984.0,1363.6243896484375,-0.010525841204558795,52.679144030252324,1816275.0,1369.3568115234375,-0.005646955624693417,58.542543002405715,509852.0,1412.5263671875,0.008434606007408342,Neutral
2023-05-05,1412.5263671875,1423.1441448202447,1391.789060301595,1400.462768658453,317728,0.0,0,0.0,0.0,0.0,1393.0153564453126,1384.869970703125,1379.26265171596,1379.26265171596,1385.0623842083382,1375.084697808939,9.977686399399317,6.004237764096769,66.23176410802007,1379.26265171596,1414.6365919703435,1343.8887114615763,0.008434606007408307,0.012072323591585011,622094.9,0.5107387956403436,0.02219787555617892,31.35508451864962,1400.7119140625,0.010646255684351846,63.615484618808374,244571.0,1385.9566650390625,-0.011624670842817375,59.717649269307366,515474.0,1402.2574462890625,0.028331156976874716,67.73397454906979,1312984.0,1378.13037109375,0.006407066073999879,63.86850223965167,422730.0,1417.2120361328125,0.0033172258261218853,Neutral
