Date,Open,High,Low,Close,Volume,SMA_5,SMA_10,EMA_12,EMA_26,MACD,MACD_Signal,RSI,Daily_Return,Volatility,Close_Lag_1,Return_Lag_1,Close_Lag_2,Return_Lag_2,Close_Lag_3,Return_Lag_3,Close_Lag_5,Return_Lag_5,DailySentiment,SentimentCount,Future_Close,Future_Return,Movement
2023-01-02,470.1671836559187,485.0343129619226,469.3768856281935,481.1322937011719,11255811,,,481.1322937011719,481.1322937011719,0.0,0.0,,,,,,,,,,,,0.0,0,474.06915283203125,-0.014680246912562256,Neutral
2023-01-03,480.5889680893217,482.51528741992547,472.6861690251602,474.06915283203125,5906501,,,477.30642573038733,477.4648936345027,-0.15846790411535494,-0.08803772450853052,,-0.014680246912562311,,481.1322937011719,,,,,,,,0.0,0,455.8927307128906,-0.03834128841869777,Down
2023-01-04,471.20440422545795,471.64894874098906,454.41095585683576,455.8927307128906,9899885,,,468.9486556196323,469.71422494556475,-0.7655693259324607,-0.36571461033801006,,-0.03834128841869777,,474.06915283203125,-0.014680246912562311,481.1322937011719,,,,,,0.0,0,460.0417175292969,0.009100796167375552,Neutral
2023-01-05,457.6214731785423,461.77045488075385,453.07735753964084,460.0417175292969,7087634,,,466.1370833517491,467.010214556484,-0.873131204734932,-0.5376037005808698,,0.009100796167375469,,455.8927307128906,-0.03834128841869777,474.06915283203125,-0.014680246912562311,481.1322937011719,,,,0.0,0,457.02874755859375,-0.006549340757365661,Neutral
2023-01-06,461.3259006280625,468.24084988801206,455.4975922811766,457.02874755859375,6004013,465.6329284667969,,463.66238106972827,464.69547119012526,-1.0330901203969916,-0.6849997083795734,,-0.006549340757365685,,460.0417175292969,0.009100796167375469,455.8927307128906,-0.03834128841869777,474.06915283203125,-0.014680246912562311,,,0.0,0,465.03033447265625,0.017507841589410413,Neutral
2023-01-09,465.27729694449516,468.240846606562,460.53562954390264,465.03033447265625,6047398,462.41253662109375,,463.9948657144009,464.7625416348425,-0.7676759204416044,-0.7074095585568521,,0.017507841589410322,,457.02874755859375,-0.006549340757365685,460.0417175292969,0.009100796167375469,455.8927307128906,-0.03834128841869777,481.1322937011719,,0.0,0,471.7477111816406,0.014445029089557934,Neutral
2023-01-10,472.19225569864903,474.66188046694737,467.54934907553337,471.7477111816406,7092319,461.9482482910156,,465.72488605527894,466.00481782858145,-0.27993177330250774,-0.5992263351785599,,0.014445029089557915,,465.03033447265625,0.017507841589410322,457.02874755859375,-0.006549340757365685,460.0417175292969,0.009100796167375469,474.06915283203125,-0.014680246912562311,0.0,0,484.98492431640625,0.028059941407259526,Up
2023-01-11,476.04486456231507,487.4545490860248,475.1558056746097,484.98492431640625,11383752,467.7666870117188,,469.74415918336217,469.0629832790315,0.6811759043306438,-0.29152159905504754,,0.028059941407259537,,471.7477111816406,0.014445029089557915,465.03033447265625,0.017507841589410322,457.02874755859375,-0.006549340757365685,455.8927307128906,-0.03834128841869777,0.0,0,479.7492980957031,-0.01079544117393509,Neutral
2023-01-12,488.9857006937196,489.5784166633117,476.3412340274249,479.7492980957031,7278634,471.708203125,,471.7235317728733,470.6469297308585,1.0766020420147697,0.024521749328463103,,-0.01079544117393505,,484.98492431640625,0.028059941407259537,471.7477111816406,0.014445029089557915,465.03033447265625,0.017507841589410322,460.0417175292969,0.009100796167375469,0.0,0,482.5646667480469,0.0058684164073172325,Neutral
2023-01-13,481.7249883200493,484.04644156917703,476.7857389162822,482.5646667480469,7445162,476.8153869628906,471.2241577148437,473.77792263732226,472.2914614476157,1.4864611897065743,0.35208104944120744,,0.005868416407317278,,479.7492980957031,-0.01079544117393505,484.98492431640625,0.028059941407259537,471.7477111816406,0.014445029089557915,457.02874755859375,-0.006549340757365685,0.0,0,477.1808776855469,-0.011156616788338016,Neutral
2023-01-16,484.9849159401866,486.7136532490624,475.40275994084624,477.1808776855469,3294109,479.24549560546876,470.8290161132812,474.4005813601057,472.9256202826446,1.4749610774611028,0.5977607835072599,,-0.011156616788338014,,482.5646667480469,0.005868416407317278,479.7492980957031,-0.01079544117393505,484.98492431640625,0.028059941407259537,465.03033447265625,0.017507841589410322,0.0,0,481.9719543457031,0.010040378573831868,Neutral
2023-01-17,475.89668356361005,483.3549381596029,471.1550161597291,481.9719543457031,7819426,481.29034423828125,471.6192962646484,475.7467466211907,474.03710496005385,1.7096416611368568,0.8365461655385772,,0.010040378573831887,,477.1808776855469,-0.011156616788338014,482.5646667480469,0.005868416407317278,479.7492980957031,-0.01079544117393505,471.7477111816406,0.014445029089557915,0.0,0,496.839111328125,0.03084651886561461,Up
2023-01-18,482.56466844240396,497.8763416478436,482.56466844240396,496.839111328125,12045667,483.661181640625,475.71393432617185,479.4091824223455,476.7083558931944,2.7008265291511293,1.2310926612476052,,0.030846518865614625,,481.9719543457031,0.010040378573831887,477.1808776855469,-0.011156616788338014,482.5646667480469,0.005868416407317278,484.98492431640625,0.028059941407259537,0.0,0,492.83831787109375,-0.008052492981755267,Neutral
2023-01-19,487.15818084478065,496.88850856269175,485.0343095512558,492.83831787109375,7945795,486.27898559570315,478.99359436035155,481.69573542103626,478.5199425822239,3.175792838812356,1.637925389365577,,-0.008052492981755255,,496.839111328125,0.030846518865614625,481.9719543457031,0.010040378573831887,477.1808776855469,-0.011156616788338014,479.7492980957031,-0.01079544117393505,0.0,0,483.9970703125,-0.017939448370786495,Neutral
2023-01-20,491.9492499446579,495.4561050291231,482.3177134246571,483.9970703125,5664588,486.5654663085937,481.6904266357422,482.0812484128349,479.112433638043,2.9688147747918947,1.9138100966453917,51.34758789905601,-0.017939448370786537,,492.83831787109375,-0.008052492981755255,496.839111328125,0.030846518865614625,481.9719543457031,0.010040378573831887,482.5646667480469,0.005868416407317278,0.0,0,488.1954650878906,0.008674421877553656,Neutral
2023-01-23,487.9978830360432,494.27073634734194,485.23191519091057,488.1954650878906,5559031,488.7683837890625,484.00693969726564,483.0916709262649,480.06259334301933,3.0290775832455665,2.1433238312764313,56.82905548888815,0.008674421877553629,,483.9970703125,-0.017939448370786537,492.83831787109375,-0.008052492981755255,496.839111328125,0.030846518865614625,477.1808776855469,-0.011156616788338014,0.0,0,478.7614440917969,-0.019324270032691368,Neutral
2023-01-24,490.66505337755746,491.850455159795,477.6748031813228,478.7614440917969,3293586,488.12628173828125,484.70831298828125,482.38414094161107,479.930515331254,2.453625610357051,2.206813855336038,62.076129563748246,-0.019324270032691326,,488.1954650878906,0.008674421877553629,483.9970703125,-0.017939448370786537,492.83831787109375,-0.008052492981755255,481.9719543457031,0.010040378573831887,0.0,0,483.15740966796875,0.009181954040829153,Neutral
2023-01-25,478.21815998857176,489.7759861502881,478.21815998857176,483.15740966796875,7341066,485.38994140625,484.5255615234375,482.5092930153434,480.2493268025419,2.259966212801544,2.217639341450056,62.1747931608798,0.00918195404082911,,478.7614440917969,-0.019324270032691326,488.1954650878906,0.008674421877553629,483.9970703125,-0.017939448370786537,496.839111328125,0.030846518865614625,0.0,0,473.18011474609375,-0.020650195406775422,Down
2023-01-27,487.5039386789087,488.7881315245151,462.26438511807726,473.18011474609375,4591590,481.45830078125,483.86864318847654,481.0113695450895,479.5677524695665,1.4436170755229796,2.060571299219971,57.92534676986054,-0.020650195406775373,,483.15740966796875,0.00918195404082911,478.7614440917969,-0.019324270032691326,488.1954650878906,0.008674421877553629,492.83831787109375,-0.008052492981755255,0.0,0,466.6109313964844,-0.013883050333030939,Neutral
2023-01-30,473.18012755552814,477.4772808810581,458.3129978194403,466.6109313964844,5804476,477.9810729980469,482.2732696533203,478.7146155390055,478.34582576065935,0.3687897783461267,1.7182685126074781,50.786644435135734,-0.013883050333030944,,473.18011474609375,-0.020650195406775373,483.15740966796875,0.00918195404082911,478.7614440917969,-0.019324270032691326,483.9970703125,-0.017939448370786537,0.0,0,462.7088928222656,-0.008362509987797834,Neutral
2023-01-31,469.17932783492813,470.56231168258245,459.8441341063845,462.7088928222656,5679604,472.8837585449219,480.82607116699216,476.17616315446423,476.9003903871659,-0.7242272327016508,1.2252218103794592,45.37178945473547,-0.008362509987797861,0.017748991634145762,466.6109313964844,-0.013883050333030944,473.18011474609375,-0.020650195406775373,483.15740966796875,0.00918195404082911,488.1954650878906,0.008674421877553629,0.0,0,462.16558837890625,-0.001174181978750228,Neutral
2023-02-01,467.25300940758063,474.7606747847131,449.0765770160089,462.16558837890625,6075062,469.56458740234376,478.8454345703125,473.96463995654165,475.5629060188888,-1.598266062347136,0.6563265295742382,36.56979237837011,-0.0011741819787501884,0.017488177276735243,462.7088928222656,-0.008362509987797861,466.6109313964844,-0.013883050333030944,473.18011474609375,-0.020650195406775373,478.7614440917969,-0.019324270032691326,0.0,0,459.745361328125,-0.005236709767316185,Neutral
2023-02-02,461.3259272796398,465.2773270850329,455.20124552256533,459.745361328125,3356544,464.882177734375,475.1360595703125,471.72911688696917,474.15071900988556,-2.421602122916397,0.037085444897243094,37.82324667599707,-0.005236709767316161,0.015196884436671703,462.16558837890625,-0.0011741819787501884,462.7088928222656,-0.008362509987797861,466.6109313964844,-0.013883050333030944,483.15740966796875,0.00918195404082911,0.0,0,454.0652160644531,-0.012354981129690827,Neutral
2023-02-03,462.0668065579896,463.2522385373237,444.73005227765015,454.0652160644531,5707642,461.0591979980469,471.2587493896484,468.9613697882483,472.3843485214233,-3.4229787331750003,-0.6582108345629926,33.23653207114731,-0.0123549811296908,0.015316845800403796,459.745361328125,-0.005236709767316161,462.16558837890625,-0.0011741819787501884,462.7088928222656,-0.008362509987797861,473.18011474609375,-0.020650195406775373,0.0,0,441.9146728515625,-0.026759467105196392,Down
2023-02-06,451.44741866043967,451.44741866043967,440.5810694147836,441.9146728515625,4398369,456.1199462890625,467.0505096435547,464.735453003244,469.7414207298844,-5.005967726640392,-1.5310597429220278,30.78583981923174,-0.02675946710519639,0.016364796515542096,454.0652160644531,-0.0123549811296908,459.745361328125,-0.005236709767316161,462.16558837890625,-0.0011741819787501884,466.6109313964844,-0.013883050333030944,0.0,0,424.3309020996094,-0.039789968136811446,Down
2023-02-07,434.6539453606389,436.530854095339,420.33012216125417,424.3309020996094,16652967,448.44434814453126,460.66405334472654,458.43754457105973,465.85179424825117,-7.414249677191435,-2.711264680329079,22.43745250055744,-0.03978996813681146,0.017804338575392535,441.9146728515625,-0.02675946710519639,454.0652160644531,-0.0123549811296908,459.745361328125,-0.005236709767316161,462.7088928222656,-0.008362509987797861,0.0,0,431.19647216796875,0.016179755078850513,Neutral
2023-02-08,426.7511477126289,434.456364709837,426.7511477126289,431.19647216796875,6121515,442.2505249023437,455.9075561523438,454.2000256189941,462.917383852231,-8.717358233236894,-3.915394798891653,16.010283930016172,0.0161797550788505,0.017905010498180586,424.3309020996094,-0.03978996813681146,441.9146728515625,-0.02675946710519639,454.0652160644531,-0.0123549811296908,462.16558837890625,-0.0011741819787501884,0.0,0,439.148681640625,0.018442195115080946,Neutral
2023-02-09,431.69042660355785,442.2604330894082,426.5042143846364,439.148681640625,11431814,438.1311889648438,451.5066833496094,451.8626921118771,460.92589880211415,-9.063206690237052,-4.946952499943491,23.292436331839554,0.01844219511508105,0.017100340490618045,431.19647216796875,0.0161797550788505,424.3309020996094,-0.03978996813681146,441.9146728515625,-0.02675946710519639,459.745361328125,-0.005236709767316161,0.0,0,427.8871765136719,-0.02564394611155617,Down
2023-02-10,439.1486593010998,439.54382337701264,425.7633052661793,427.8871765136719,6648361,432.8955810546875,446.9773895263672,448.1448883674613,458.184341495691,-10.039453128229695,-5.967031120810719,22.744768892010455,-0.025643946111556182,0.017686074368767686,439.148681640625,0.01844219511508105,431.19647216796875,0.0161797550788505,424.3309020996094,-0.03978996813681146,454.0652160644531,-0.0123549811296908,0.0,0,422.50341796875,-0.012582191849700951,Neutral
2023-02-13,429.2207852885441,434.45637774543195,421.3673664564257,422.50341796875,6437475,429.013330078125,442.56663818359374,444.1735976207174,455.2496703310746,-11.07607271035721,-6.990105944006836,18.45354446010583,-0.012582191849700997,0.01753946489210384,427.8871765136719,-0.025643946111556182,439.148681640625,0.01844219511508105,431.19647216796875,0.0161797550788505,441.9146728515625,-0.02675946710519639,0.0,0,429.5171203613281,0.01660034474110902,Neutral
2023-02-14,424.28152800001914,429.9616648707993,420.1819569835089,429.5171203613281,3951666,430.0505737304687,439.2474609375,441.90597587534955,453.15038783852066,-11.244411963171103,-7.8418106353109,25.789232043403118,0.01660034474110894,0.018234120225926614,422.50341796875,-0.012582191849700997,427.8871765136719,-0.025643946111556182,439.148681640625,0.01844219511508105,424.3309020996094,-0.03978996813681146,0.0,0,428.677490234375,-0.0019548234218156246,Neutral
2023-02-15,430.2086455709182,431.9373829526612,425.3681869313951,428.677490234375,3623450,429.54677734375,435.8986511230469,439.86107319022807,451.16874450750225,-11.307671317274185,-8.535532394706486,22.24458992781595,-0.0019548234218156324,0.017904573042705083,429.5171203613281,0.01660034474110894,422.50341796875,-0.012582191849700997,427.8871765136719,-0.025643946111556182,431.19647216796875,0.0161797550788505,0.0,0,429.41839599609375,0.0017283523828453588,Neutral
2023-02-16,431.59164785203296,432.67828885339696,427.7390389806413,429.41839599609375,4282249,427.60072021484376,432.86595458984374,438.247998946598,449.41962110609904,-11.171622159501055,-9.063084723678637,25.38890765348293,0.0017283523828452996,0.01584243419895614,428.677490234375,-0.0019548234218156324,429.5171203613281,0.01660034474110894,422.50341796875,-0.012582191849700997,439.148681640625,0.01844219511508105,0.0,0,424.28155517578125,-0.011962321289000455,Neutral
2023-02-17,429.46776743345964,432.678279783451,421.41679633899275,424.28155517578125,4014137,426.8795959472656,429.88758850097656,436.0919543192927,447.41080776270053,-11.318853443407818,-9.514467345805222,25.804637460912872,-0.011962321289000433,0.015878303525693607,429.41839599609375,0.0017283523828452996,428.677490234375,-0.0019548234218156324,429.5171203613281,0.01660034474110894,427.8871765136719,-0.025643946111556182,0.0,0,428.9738464355469,0.011059380740276568,Neutral
2023-02-20,424.67669306711116,430.25803932873987,423.78763412976303,428.9738464355469,3749802,428.173681640625,428.593505859375,434.9936880601242,445.94603788265533,-10.952349822531119,-9.802160543375868,30.889778469896086,0.01105938074027657,0.01618066463925014,424.28155517578125,-0.011962321289000433,429.41839599609375,0.0017283523828452996,428.677490234375,-0.0019548234218156324,422.50341796875,-0.012582191849700997,0.0,0,426.2572326660156,-0.006332819103318971,Neutral
2023-02-21,432.4312945528351,432.9745999401606,424.77545781317895,426.2572326660156,3761409,427.5217041015625,428.7861389160156,433.6463244758298,444.3901724528617,-10.743847977031919,-9.990559168956562,30.14746598827115,-0.006332819103318954,0.015813483200178516,428.9738464355469,0.01105938074027657,424.28155517578125,-0.011962321289000433,429.41839599609375,0.0017283523828452996,429.5171203613281,0.01660034474110894,0.0,0,424.4790954589844,-0.004171512107630253,Neutral
2023-02-22,425.26936328558617,429.22076271216537,421.56492632316815,424.4790954589844,5276939,426.68202514648436,428.11440124511716,432.2330584126515,442.8244906771555,-10.591432264504022,-10.110764995282775,30.363037537430884,-0.004171512107630226,0.015534360332061443,426.2572326660156,-0.006332819103318954,428.9738464355469,0.01105938074027657,424.28155517578125,-0.011962321289000433,428.677490234375,-0.0019548234218156324,0.0,0,431.1471252441406,0.01570873538058732,Neutral
2023-02-23,425.1706149238032,433.172205594705,424.87427199579463,431.1471252441406,5037774,427.02777099609375,427.3142456054687,432.06569886745496,441.9104239639463,-9.844725096491345,-10.057545962363792,37.37761337423701,0.01570873538058737,0.015930994765998605,424.4790954589844,-0.004171512107630226,426.2572326660156,-0.006332819103318954,428.9738464355469,0.01105938074027657,429.41839599609375,0.0017283523828452996,0.0,0,410.2046813964844,-0.048573775914190355,Down
2023-02-24,432.6782671924387,432.6782671924387,409.2168314713875,410.2046813964844,10814032,424.2123962402344,425.54599609375,428.6974774313791,439.43898688044015,-10.741509449061027,-10.194361392065666,34.07739832853542,-0.04857377591419032,0.018361555482257073,431.1471252441406,0.01570873538058737,424.4790954589844,-0.004171512107630226,426.2572326660156,-0.006332819103318954,424.28155517578125,-0.011962321289000433,0.0,0,406.7966003417969,-0.008308245149921657,Neutral
2023-02-27,409.9577322637507,409.9577322637507,396.62175784071303,406.7966003417969,8301373,419.7769470214844,423.9753143310547,425.32388439671354,436.904361133315,-11.58047673660144,-10.471621315138005,39.73398161363475,-0.008308245149921678,0.018293005266998015,410.2046813964844,-0.04857377591419032,431.1471252441406,0.01570873538058737,424.4790954589844,-0.004171512107630226,428.9738464355469,0.01105938074027657,0.0,0,394.3497009277344,-0.030597353575729052,Down
2023-02-28,408.47594275385666,408.87107669330584,393.16426896259964,394.3497009277344,12174759,413.39544067382815,420.4585723876953,420.55356750569786,433.6118324435421,-13.058264937844228,-10.989005057355628,29.750304149209043,-0.030597353575729014,0.019060545965989942,406.7966003417969,-0.008308245149921678,410.2046813964844,-0.04857377591419032,431.1471252441406,0.01570873538058737,426.2572326660156,-0.006332819103318954,0.0,0,408.0313720703125,0.034694260222313006,Up
2023-03-01,397.1156431905791,409.8589003382331,396.76988971068295,408.0313720703125,7935816,410.10589599609375,418.3939605712891,418.62534596874457,431.63913269491593,-13.013786726171361,-11.393995843924634,33.912136597864944,0.034694260222313034,0.02127430575856359,394.3497009277344,-0.030597353575729014,406.7966003417969,-0.008308245149921678,410.2046813964844,-0.04857377591419032,424.4790954589844,-0.004171512107630226,0.0,0,405.8087158203125,-0.0054472680341279955,Neutral
2023-03-02,409.95769734614436,411.73581505905196,403.0427482342817,405.8087158203125,4804013,405.0382141113281,416.0329925537109,416.65205871579604,429.6532008669134,-13.001142151117335,-11.71544698219401,37.408439428089075,-0.005447268034127983,0.02127396402296102,408.0313720703125,0.034694260222313034,394.3497009277344,-0.030597353575729014,406.7966003417969,-0.008308245149921678,431.1471252441406,0.01570873538058737,0.0,0,411.8346252441406,0.01484913750964464,Neutral
2023-03-03,408.17959863153663,414.25486960465463,407.1917487124349,411.8346252441406,5102333,405.36420288085935,414.7882995605469,415.91043872635987,428.28708506380804,-12.376646337448165,-11.847694053460268,43.95972586162391,0.014849137509644672,0.021711657672648516,405.8087158203125,-0.005447268034127983,408.0313720703125,0.034694260222313034,394.3497009277344,-0.030597353575729014,410.2046813964844,-0.04857377591419032,0.0,0,409.4637756347656,-0.0057568000941385904,Neutral
2023-03-06,413.90910009883424,417.07023177644186,408.87105967686597,409.4637756347656,5071598,405.89763793945315,412.83729248046876,414.9181050458491,426.8476720903002,-11.929567044451119,-11.864069364903845,38.016544298672734,-0.005756800094138592,0.02108451108487298,411.8346252441406,0.014849137509644672,405.8087158203125,-0.005447268034127983,408.0313720703125,0.034694260222313034,406.7966003417969,-0.008308245149921678,0.0,0,402.7958068847656,-0.016284636509452083,Neutral
2023-03-08,404.9690887782972,404.9690887782972,391.28736128884407,402.7958068847656,7044653,407.58685913085935,410.49114990234375,413.05227799246757,425.01282859700666,-11.960550604539094,-11.88336628523043,35.54084562655807,-0.01628463650945211,0.01956070844053164,409.4637756347656,-0.005756800094138592,411.8346252441406,0.014849137509644672,405.8087158203125,-0.005447268034127983,394.3497009277344,-0.030597353575729014,0.0,0,403.8824462890625,0.0026977425924588827,Neutral
2023-03-09,406.0063175901646,413.4151919987442,403.0427678267327,403.8824462890625,6982179,406.7570739746094,408.4314849853516,411.6409854469531,423.40441535274425,-11.763429905791156,-11.859378340656276,35.788891598693226,0.002697742592458807,0.019113263229962346,402.7958068847656,-0.01628463650945211,409.4637756347656,-0.005756800094138592,411.8346252441406,0.014849137509644672,408.0313720703125,0.034694260222313034,0.0,0,400.7213134765625,-0.007826863587524047,Neutral
2023-03-10,398.1035172214612,404.5245416927751,390.59585181025983,400.7213134765625,5239128,405.7395935058594,405.38890380859374,409.9604825537111,421.68133413785847,-11.720851584147397,-11.831672371490741,36.59359108561728,-0.007826863587524047,0.018446545391285357,403.8824462890625,0.002697742592458807,402.7958068847656,-0.01628463650945211,409.4637756347656,-0.005756800094138592,405.8087158203125,-0.005447268034127983,0.0,0,397.36260986328125,-0.008381644550278443,Neutral
2023-03-13,404.03059648000504,409.90831526012767,393.65817285399027,397.36260986328125,5962595,402.8451904296875,404.1046966552734,408.0218081339322,419.83748906905356,-11.81568093512135,-11.828474027156496,31.73515474486379,-0.008381644550278455,0.017792747138442463,400.7213134765625,-0.007826863587524047,403.8824462890625,0.002697742592458807,402.7958068847656,-0.01628463650945211,411.8346252441406,0.014849137509644672,0.0,0,397.8071594238281,0.0011187503542415054,Neutral
2023-03-14,399.38769511713735,402.9933713028121,394.5966473082666,397.8071594238281,5841181,400.5138671875,403.20575256347655,406.4499531394293,418.1700611880876,-11.72010804865829,-11.806800522122252,33.11842303502307,0.0011187503542415822,0.01768982766223636,397.36260986328125,-0.008381644550278455,400.7213134765625,-0.007826863587524047,403.8824462890625,0.002697742592458807,409.4637756347656,-0.005756800094138592,0.0,0,401.2152404785156,0.00856716872472497,Neutral
