Date,Open,High,Low,Close,Volume,SMA_5,SMA_10,EMA_12,EMA_26,MACD,MACD_Signal,RSI,Daily_Return,Volatility,Close_Lag_1,Return_Lag_1,Close_Lag_2,Return_Lag_2,Close_Lag_3,Return_Lag_3,Close_Lag_5,Return_Lag_5,DailySentiment,SentimentCount,Future_Close,Future_Return,Movement
2023-01-02,791.4988568756722,801.266823744217,790.860725302746,798.6162109375,1626846,,,798.6162109375,798.6162109375,0.0,0.0,,,,,,,,,,,,0.0,0,802.6411743164062,0.005039921959737485,Neutral
2023-01-03,795.5238202464974,803.8192311116688,793.7076917960417,802.6411743164062,1717603,,,800.7963994344075,800.7060957688551,0.09030366555236924,0.050168703084649574,,0.005039921959737459,,798.6162109375,,,,,,,,0.0,0,796.9473266601562,-0.007093889322460112,Neutral
2023-01-04,803.9665345044845,805.4390905625847,791.4498080106325,796.9473266601562,2970216,,,799.2941054416858,799.3556065228021,-0.06150108111626196,0.004402398084275997,,-0.007093889322460134,,802.6411743164062,0.005039921959737459,798.6162109375,,,,,,0.0,0,792.333251953125,-0.005789685908562986,Neutral
2023-01-05,809.9057770219532,809.9057770219532,789.044567613812,792.333251953125,5297349,,,797.0968360287019,797.3924630590628,-0.2956270303609472,-0.09723358716139581,,-0.0057896859085629915,,796.9473266601562,-0.007093889322460134,802.6411743164062,0.005039921959737459,798.6162109375,,,,0.0,0,781.4364013671875,-0.013752862900902416,Neutral
2023-01-06,792.7750708354946,797.3890917217311,777.5095852799152,781.4364013671875,3199618,794.394873046875,,792.8419519011964,793.6921865403622,-0.8502346391658193,-0.3212343760727545,,-0.013752862900902385,,792.333251953125,-0.0057896859085629915,796.9473266601562,-0.007093889322460134,802.6411743164062,0.005039921959737459,,,0.0,0,804.4082641601562,0.029396970441583705,Up
2023-01-09,788.0137957312377,806.4698185481618,786.3939601989077,804.4082641601562,4340729,795.5532836914062,,795.6531742815503,795.8385314192379,-0.18535713768767437,-0.28440408984208615,,0.029396970441583736,,781.4364013671875,-0.013752862900902385,792.333251953125,-0.0057896859085629915,796.9473266601562,-0.007093889322460134,798.6162109375,,0.0,0,778.343994140625,-0.03240179294620213,Down
2023-01-10,810.9856522122543,810.9856522122543,775.8406609188231,778.343994140625,8392344,790.69384765625,,791.7906912933031,792.7272186535139,-0.9365273602107891,-0.44943909250661995,,-0.03240179294620216,,804.4082641601562,0.029396970441583736,781.4364013671875,-0.013752862900902385,792.333251953125,-0.0057896859085629915,802.6411743164062,0.005039921959737459,0.0,0,751.5435180664062,-0.034432688214944523,Down
2023-01-11,760.820633255602,765.3855810225194,737.8978678210268,751.5435180664062,28389020,781.6130859375,,783.3917265748025,786.0915040257815,-2.6997774509790133,-0.9902377176697468,,-0.034432688214944496,,778.343994140625,-0.03240179294620216,804.4082641601562,0.029396970441583736,781.4364013671875,-0.013752862900902385,796.9473266601562,-0.007093889322460134,0.0,0,743.0517578125,-0.01129909319922565,Neutral
2023-01-12,751.003535990904,755.2248510722599,739.7630135665648,743.0517578125,12732671,771.756787109375,,775.4110449341558,779.7120687881347,-4.301023853978904,-1.7550457400518815,,-0.011299093199225618,,751.5435180664062,-0.034432688214944496,778.343994140625,-0.03240179294620216,804.4082641601562,0.029396970441583736,792.333251953125,-0.0057896859085629915,0.0,0,750.3163452148438,0.00977669095855484,Neutral
2023-01-13,743.1499180940611,751.9361807606347,738.2413981594901,750.3163452148438,12279288,765.5327758789062,779.9638244628907,770.6556090902608,775.6557450344235,-5.000135944162707,-2.482134323000533,,0.009776690958554823,,743.0517578125,-0.011299093199225618,751.5435180664062,-0.034432688214944496,778.343994140625,-0.03240179294620216,781.4364013671875,-0.013752862900902385,0.0,0,745.2606201171875,-0.006738124698867657,Neutral
2023-01-16,752.3779741606388,754.0468230360615,740.8429520902176,745.2606201171875,5779293,753.7032470703125,774.6282653808594,766.0089384246214,771.7134877034687,-5.704549278847253,-3.1871803026667282,,-0.006738124698867698,,750.3163452148438,0.009776690958554823,743.0517578125,-0.011299093199225618,751.5435180664062,-0.034432688214944496,804.4082641601562,0.029396970441583736,0.0,0,751.6907348632812,0.008628008206152976,Neutral
2023-01-17,745.2605859029193,754.8321995219293,744.8678803511677,751.6907348632812,6594428,748.3725952148437,769.5332214355469,763.4632088360668,769.2533770303176,-5.790168194250782,-3.7461929366818723,,0.008628008206152948,,745.2606201171875,-0.006738124698867698,750.3163452148438,0.009776690958554823,743.0517578125,-0.011299093199225618,778.343994140625,-0.03240179294620216,0.0,0,762.3422241210938,0.014170041965130527,Neutral
