Date,Open,High,Low,Close,Volume,SMA_5,SMA_10,EMA_12,EMA_26,MACD,MACD_Signal,RSI,Daily_Return,Volatility,Close_Lag_1,Return_Lag_1,Close_Lag_2,Return_Lag_2,Close_Lag_3,Return_Lag_3,Close_Lag_5,Return_Lag_5,DailySentiment,SentimentCount,Future_Close,Future_Return,Movement
2023-01-02,929.7868500899776,942.5031626012645,929.3380268853891,939.1121215820312,3498198,,,939.1121215820312,939.1121215820312,0.0,0.0,,,,,,,,,,,,0.0,0,959.7574462890625,0.02198387629397443,Up
2023-01-03,942.2538282071222,963.0487150172568,940.1094844813861,959.7574462890625,6927819,,,950.2950057983397,949.831809410682,0.4631963876577174,0.2573313264765097,,0.021983876293974358,,939.1121215820312,,,,,,,,0.0,0,954.9202880859375,-0.005039979863483269,Neutral
2023-01-04,960.9542909190053,967.4371169604932,952.4767491724443,954.9202880859375,9059392,,,952.1002545433837,951.6600503935609,0.4402041498227618,0.3322792048971048,,-0.005039979863483257,,959.7574462890625,0.021983876293974358,939.1121215820312,,,,,,0.0,0,947.0411376953125,-0.008251107960454099,Neutral
2023-01-05,957.4635394400373,959.3585437114026,935.7710061245989,947.0411376953125,6998980,,,950.5032890670601,950.3688042476738,0.13448481938632995,0.26527568677014857,,-0.00825110796045414,,954.9202880859375,-0.005039979863483257,959.7574462890625,0.021983876293974358,939.1121215820312,,,,0.0,0,937.4166870117188,-0.010162653237023568,Neutral
2023-01-06,944.0490803274756,948.437479308072,931.831446411515,937.4166870117188,5787783,947.6495361328125,,946.9477060598341,947.3651548383671,-0.4174487785329575,0.0621805935695578,,-0.010162653237023589,,947.0411376953125,-0.00825110796045414,954.9202880859375,-0.005039979863483257,959.7574462890625,0.021983876293974358,,,0.0,0,956.2168579101562,0.02005529788291733,Up
2023-01-09,944.2984191882836,957.4635552477184,938.862806621734,956.2168579101562,7025747,951.0704833984375,,949.200597607729,949.1380803649954,0.0625172427336338,0.06227184421035384,,0.020055297882917378,,937.4166870117188,-0.010162653237023589,947.0411376953125,-0.00825110796045414,954.9202880859375,-0.005039979863483257,939.1121215820312,,0.0,0,949.63427734375,-0.006883982970968216,Neutral
2023-01-10,961.4529432194536,961.4529432194536,940.2590894399791,949.63427734375,7140150,949.045849609375,,949.2973717234925,949.2263264254499,0.07104529804257709,0.06449217132083938,,-0.006883982970968261,,956.2168579101562,0.020055297882917378,937.4166870117188,-0.010162653237023589,947.0411376953125,-0.00825110796045414,959.7574462890625,0.021983876293974358,0.0,0,947.2406005859375,-0.0025206301151090753,Neutral
2023-01-11,950.4820135387191,953.2247475756881,940.3089514813648,947.2406005859375,7100355,947.509912109375,,948.8681552883164,948.9063767897427,-0.03822150142627834,0.03980814422866287,,-0.002520630115109057,,949.63427734375,-0.006883982970968261,956.2168579101562,0.020055297882917378,937.4166870117188,-0.010162653237023589,954.9202880859375,-0.005039979863483257,0.0,0,933.078125,-0.014951297038130518,Neutral
2023-01-12,946.8416511641793,947.1907629362419,921.5586539997812,933.078125,8661375,944.7173095703125,,945.7443252831484,946.5602823978879,-0.81595711473949,-0.15787787606632248,,-0.014951297038130473,,947.2406005859375,-0.002520630115109057,949.63427734375,-0.006883982970968261,956.2168579101562,0.020055297882917378,947.0411376953125,-0.00825110796045414,0.0,0,931.6818237304688,-0.001496446259021719,Neutral
2023-01-13,933.0282324261028,934.9730923328219,920.5612597854548,931.6818237304688,9083608,943.5703369140625,945.6099365234375,943.0794867042282,944.5071999091786,-1.4277132049503507,-0.4423947035760241,,-0.0014964462590216776,,933.078125,-0.014951297038130473,947.2406005859375,-0.002520630115109057,949.63427734375,-0.006883982970968261,937.4166870117188,-0.010162653237023589,0.0,0,910.7373046875,-0.022480334497786556,Down
